irr-A27-1	1 x (irr-A12-1,irr-A14-1)
irr-A27-28	1 x (irr-A12-13,irr-A14-1) + 1 x (irr-A12-1,irr-A14-15)
irr-A27-378	1 x (irr-A12-78,irr-A14-1) + 1 x (irr-A12-13,irr-A14-15) + 1 x (irr-A12-1,irr-A14-105)
irr-A27-406	1 x (irr-A12-91,irr-A14-1) + 1 x (irr-A12-13,irr-A14-15) + 1 x (irr-A12-1,irr-A14-120)
irr-A27-783	1 x (irr-A12-1,irr-A14-1) + 1 x (irr-A12-168,irr-A14-1) + 2 x (irr-A12-13,irr-A14-15) + 1 x (irr-A12-1,irr-A14-224)
