irr-A27-1	1 x (irr-A11-1,irr-A15-1)
irr-A27-28	1 x (irr-A11-12,irr-A15-1) + 1 x (irr-A11-1,irr-A15-16)
irr-A27-378	1 x (irr-A11-66,irr-A15-1) + 1 x (irr-A11-12,irr-A15-16) + 1 x (irr-A11-1,irr-A15-120)
irr-A27-406	1 x (irr-A11-78,irr-A15-1) + 1 x (irr-A11-12,irr-A15-16) + 1 x (irr-A11-1,irr-A15-136)
irr-A27-783	1 x (irr-A11-1,irr-A15-1) + 1 x (irr-A11-143,irr-A15-1) + 2 x (irr-A11-12,irr-A15-16) + 1 x (irr-A11-1,irr-A15-255)
