irr-A22-1	1 x (irr-A4-1,irr-A17-1)
irr-A22-23	1 x (irr-A4-5,irr-A17-1) + 1 x (irr-A4-1,irr-A17-18)
irr-A22-253	1 x (irr-A4-10,irr-A17-1) + 1 x (irr-A4-5,irr-A17-18) + 1 x (irr-A4-1,irr-A17-153)
irr-A22-276	1 x (irr-A4-15,irr-A17-1) + 1 x (irr-A4-5,irr-A17-18) + 1 x (irr-A4-1,irr-A17-171)
irr-A22-528	1 x (irr-A4-1,irr-A17-1) + 1 x (irr-A4-24,irr-A17-1) + 2 x (irr-A4-5,irr-A17-18) + 1 x (irr-A4-1,irr-A17-323)
