irr-A22-1	1 x (irr-A3-1,irr-A18-1)
irr-A22-23	1 x (irr-A3-4,irr-A18-1) + 1 x (irr-A3-1,irr-A18-19)
irr-A22-253	1 x (irr-A3-6,irr-A18-1) + 1 x (irr-A3-4,irr-A18-19) + 1 x (irr-A3-1,irr-A18-171)
irr-A22-276	1 x (irr-A3-10,irr-A18-1) + 1 x (irr-A3-4,irr-A18-19) + 1 x (irr-A3-1,irr-A18-190)
irr-A22-528	1 x (irr-A3-1,irr-A18-1) + 1 x (irr-A3-15,irr-A18-1) + 2 x (irr-A3-4,irr-A18-19) + 1 x (irr-A3-1,irr-A18-360)
