irr-A22-1	1 x (irr-A6-1,irr-A15-1)
irr-A22-23	1 x (irr-A6-7,irr-A15-1) + 1 x (irr-A6-1,irr-A15-16)
irr-A22-253	1 x (irr-A6-21,irr-A15-1) + 1 x (irr-A6-7,irr-A15-16) + 1 x (irr-A6-1,irr-A15-120)
irr-A22-276	1 x (irr-A6-28,irr-A15-1) + 1 x (irr-A6-7,irr-A15-16) + 1 x (irr-A6-1,irr-A15-136)
irr-A22-528	1 x (irr-A6-1,irr-A15-1) + 1 x (irr-A6-48,irr-A15-1) + 2 x (irr-A6-7,irr-A15-16) + 1 x (irr-A6-1,irr-A15-255)
