irr-A22-1	1 x (irr-A5-1,irr-A16-1)
irr-A22-23	1 x (irr-A5-6,irr-A16-1) + 1 x (irr-A5-1,irr-A16-17)
irr-A22-253	1 x (irr-A5-15,irr-A16-1) + 1 x (irr-A5-6,irr-A16-17) + 1 x (irr-A5-1,irr-A16-136)
irr-A22-276	1 x (irr-A5-21,irr-A16-1) + 1 x (irr-A5-6,irr-A16-17) + 1 x (irr-A5-1,irr-A16-153)
irr-A22-528	1 x (irr-A5-1,irr-A16-1) + 1 x (irr-A5-35,irr-A16-1) + 2 x (irr-A5-6,irr-A16-17) + 1 x (irr-A5-1,irr-A16-288)
