irr-A22-1	1 x (irr-A9-1,irr-A12-1)
irr-A22-23	1 x (irr-A9-10,irr-A12-1) + 1 x (irr-A9-1,irr-A12-13)
irr-A22-253	1 x (irr-A9-45,irr-A12-1) + 1 x (irr-A9-10,irr-A12-13) + 1 x (irr-A9-1,irr-A12-78)
irr-A22-276	1 x (irr-A9-55,irr-A12-1) + 1 x (irr-A9-10,irr-A12-13) + 1 x (irr-A9-1,irr-A12-91)
irr-A22-528	1 x (irr-A9-1,irr-A12-1) + 1 x (irr-A9-99,irr-A12-1) + 2 x (irr-A9-10,irr-A12-13) + 1 x (irr-A9-1,irr-A12-168)
