irr-A7-1	1 x (irr-A1-1,irr-A3-1)
irr-A7-8	1 x (irr-A1-2-q,irr-A3-4)
irr-A7-28	1 x (irr-A1-3,irr-A3-6) + 1 x (irr-A1-1,irr-A3-10)
irr-A7-36	1 x (irr-A1-1,irr-A3-6) + 1 x (irr-A1-3,irr-A3-10)
irr-A7-56	1 x (irr-A1-4-q,irr-A3-4) + 1 x (irr-A1-2-q,irr-A3-20a)
irr-A7-63	1 x (irr-A1-3,irr-A3-1) + 1 x (irr-A1-1,irr-A3-15) + 1 x (irr-A1-3,irr-A3-15)
irr-A7-70	1 x (irr-A1-5,irr-A3-1) + 1 x (irr-A1-3,irr-A3-15) + 1 x (irr-A1-1,irr-A3-20b)
