irr-A7-1	1 x (irr-A2-1,irr-A4-1)
irr-A7-8	1 x (irr-A2-3,irr-A4-1) + 1 x (irr-A2-1,irr-A4-5)
irr-A7-28	1 x (irr-A2-3,irr-A4-1) + 1 x (irr-A2-3,irr-A4-5) + 1 x (irr-A2-1,irr-A4-10)
irr-A7-36	1 x (irr-A2-6,irr-A4-1) + 1 x (irr-A2-3,irr-A4-5) + 1 x (irr-A2-1,irr-A4-15)
irr-A7-56	1 x (irr-A2-1,irr-A4-1) + 1 x (irr-A2-3,irr-A4-5) + 1 x (irr-A2-1,irr-A4-10) + 1 x (irr-A2-3,irr-A4-10)
irr-A7-63	1 x (irr-A2-1,irr-A4-1) + 2 x (irr-A2-3,irr-A4-5) + 1 x (irr-A2-8,irr-A4-1) + 1 x (irr-A2-1,irr-A4-24)
irr-A7-70	2 x (irr-A2-1,irr-A4-5) + 2 x (irr-A2-3,irr-A4-10)
irr-A7-336	1 x (irr-A2-6,irr-A4-1) + 1 x (irr-A2-3,irr-A4-10) + 1 x (irr-A2-8,irr-A4-5) + 1 x (irr-A2-6,irr-A4-15) + 1 x (irr-A2-3,irr-A4-40) + 1 x (irr-A2-1,irr-A4-50)
